cooalpha,codalpha,comcode,year,imports_total,imports_ex_special,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility_pref_mfn_0,eligibility_pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref,pur_pct
AE,AE,73102990,2025,61771,61771,61771,0,0,0,0,0,0,61771,0,0,0,0,0,0,0,0,
AE,AE,73102990,2026,25913,25913,25913,0,0,0,0,0,0,25913,0,0,0,0,0,0,0,0,
AE,AE,73110011,2022,3935,3935,3935,0,0,0,0,0,0,0,3935,0,0,0,0,0,0,0,
AE,AE,73110011,2023,111964,111964,111964,0,0,0,0,0,0,0,111964,0,0,0,0,0,0,0,
AE,AE,73110011,2024,139720,139720,139720,0,0,0,0,0,0,0,139720,0,0,0,0,0,0,0,
AE,AE,73110019,2023,109317,109317,109317,0,0,0,0,0,0,0,109317,0,0,0,0,0,0,0,
AE,AE,73110019,2024,210596,210596,210596,0,0,0,0,0,0,0,210596,0,0,0,0,0,0,0,
AE,AE,73110030,2022,197669,197669,197669,0,0,0,0,0,0,0,197669,0,0,0,0,0,0,0,
AE,AE,73110091,2023,220244,220244,220244,0,0,0,0,0,0,0,220244,0,0,0,0,0,0,0,
AE,AE,73110091,2025,138051,138051,138051,0,0,0,0,0,0,0,138051,0,0,0,0,0,0,0,
AE,AE,73110099,2024,196616,196616,196616,0,0,0,0,0,0,0,196616,0,0,0,0,0,0,0,
AE,AE,73110099,2025,10083,10083,10083,0,0,0,0,0,0,0,10083,0,0,0,0,0,0,0,
AE,AE,73121020,2022,60830,60830,60830,0,0,0,0,0,0,60830,0,0,0,0,0,0,0,0,
AE,AE,73121061,2022,918972,918972,918972,0,0,0,0,0,0,918972,0,0,0,0,0,0,0,0,
AE,AE,73121061,2023,272343,272343,272343,0,0,0,0,0,0,272343,0,0,0,0,0,0,0,0,
AE,AE,73121061,2024,123744,123744,123744,0,0,0,0,0,0,123744,0,0,0,0,0,0,0,0,
AE,AE,73121061,2025,3041,3041,3041,0,0,0,0,0,0,3041,0,0,0,0,0,0,0,0,
AE,AE,73121069,2022,99541,99541,99541,0,0,0,0,0,0,99541,0,0,0,0,0,0,0,0,
AE,AE,73121081,2022,92169,92169,92169,0,0,0,0,0,0,92169,0,0,0,0,0,0,0,0,
AE,AE,73121081,2023,83121,83121,83121,0,0,0,0,0,0,83121,0,0,0,0,0,0,0,0,
AE,AE,73121081,2024,5140,5140,5140,0,0,0,0,0,0,5140,0,0,0,0,0,0,0,0,
AE,AE,73121083,2022,774289,774289,774289,0,0,0,0,0,0,774289,0,0,0,0,0,0,0,0,
AE,AE,73121083,2023,630740,630740,630740,0,0,0,0,0,0,630740,0,0,0,0,0,0,0,0,
AE,AE,73121083,2025,11582,11582,11582,0,0,0,0,0,0,11582,0,0,0,0,0,0,0,0,
AE,AE,73121085,2022,536075,536075,536075,0,0,0,0,0,0,536075,0,0,0,0,0,0,0,0,
AE,AE,73121085,2023,352296,352296,352296,0,0,0,0,0,0,352296,0,0,0,0,0,0,0,0,
AE,AE,73121085,2024,344358,344358,344358,0,0,0,0,0,0,344358,0,0,0,0,0,0,0,0,
AE,AE,73121085,2025,16611,16611,16611,0,0,0,0,0,0,16611,0,0,0,0,0,0,0,0,
AE,AE,73121089,2022,59635,59635,59635,0,0,0,0,0,0,59635,0,0,0,0,0,0,0,0,
AE,AE,73121089,2023,38394,38394,38394,0,0,0,0,0,0,38394,0,0,0,0,0,0,0,0,
AE,AE,73121098,2022,2080,2080,2080,0,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,
AE,AE,73121098,2024,37017,37017,37017,0,0,0,0,0,0,37017,0,0,0,0,0,0,0,0,
AE,AE,73121098,2025,5659,5659,5659,0,0,0,0,0,0,5659,0,0,0,0,0,0,0,0,
AE,AE,73121098,2026,5760,5760,5760,0,0,0,0,0,0,5760,0,0,0,0,0,0,0,0,
AE,AE,73129000,2022,7403,7403,7403,0,0,0,0,0,0,7403,0,0,0,0,0,0,0,0,
AE,AE,73143100,2022,1549533,1549533,1549533,0,0,0,0,0,0,1549533,0,0,0,0,0,0,0,0,
AE,AE,73143100,2023,2048050,2048050,2048050,0,0,0,0,0,0,2048050,0,0,0,0,0,0,0,0,
AE,AE,73143100,2024,1490341,1490341,1490341,0,0,0,0,0,0,1490341,0,0,0,0,0,0,0,0,
AE,AE,73143100,2025,1164806,1164806,1164806,0,0,0,0,0,0,1164806,0,0,0,0,0,0,0,0,
AE,AE,73143100,2026,76538,76538,76538,0,0,0,0,0,0,76538,0,0,0,0,0,0,0,0,
AE,AE,73143900,2024,5310,5310,5310,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,
AE,AE,73144900,2022,502289,502289,502289,0,0,0,0,0,0,502289,0,0,0,0,0,0,0,0,
AE,AE,73144900,2023,8363,8363,8363,0,0,0,0,0,0,8363,0,0,0,0,0,0,0,0,
AE,AE,73144900,2024,17592,17592,17592,0,0,0,0,0,0,17592,0,0,0,0,0,0,0,0,
AE,AE,73151200,2022,1130,1130,1130,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,
AE,AE,73152000,2025,69558,69558,69558,0,0,0,0,0,0,69558,0,0,0,0,0,0,0,0,
AE,AE,73158100,2022,57210,57210,57210,0,0,0,0,0,0,57210,0,0,0,0,0,0,0,0,
AE,AE,73158200,2023,10919,10919,10919,0,0,0,0,0,0,10919,0,0,0,0,0,0,0,0,
AE,AE,73158900,2025,2453,2453,2453,0,0,0,0,0,0,2453,0,0,0,0,0,0,0,0,
AE,AE,73159000,2022,2070,2070,2070,0,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,
AE,AE,73159000,2023,11437,11437,11437,0,0,0,0,0,0,11437,0,0,0,0,0,0,0,0,
AE,AE,73159000,2025,4982,4982,4982,0,0,0,0,0,0,4982,0,0,0,0,0,0,0,0,
AE,AE,73160000,2024,1077,1077,1077,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,
AE,AE,73170080,2024,4039,4039,4039,0,0,0,0,0,0,4039,0,0,0,0,0,0,0,0,
AE,AE,73181100,2025,3576,3576,3576,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,
AE,AE,73181210,2022,3803,3803,3803,0,0,0,0,0,0,3803,0,0,0,0,0,0,0,0,
AE,AE,73181290,2023,1342,1342,1342,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,0,
AE,AE,73181300,2023,9705,9705,9705,0,0,0,0,0,0,9705,0,0,0,0,0,0,0,0,
AE,AE,73181300,2026,2966,2966,2966,0,0,0,0,0,0,2966,0,0,0,0,0,0,0,0,
AE,AE,73181410,2022,4746,4746,4746,0,0,0,0,0,0,4746,0,0,0,0,0,0,0,0,
AE,AE,73181410,2023,16181,16181,16181,0,0,0,0,0,0,16181,0,0,0,0,0,0,0,0,
AE,AE,73181491,2023,9566,9566,9566,0,0,0,0,0,0,9566,0,0,0,0,0,0,0,0,
AE,AE,73181491,2024,891,891,891,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,
AE,AE,73181499,2022,7223,7223,7223,0,0,0,0,0,0,7223,0,0,0,0,0,0,0,0,
AE,AE,73181499,2025,1051,1051,1051,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,
AE,AE,73181520,2022,4570,4570,4570,0,0,0,0,0,0,4570,0,0,0,0,0,0,0,0,
AE,AE,73181520,2023,36921,36921,36921,0,0,0,0,0,0,36921,0,0,0,0,0,0,0,0,
AE,AE,73181520,2024,3501,3501,3501,0,0,0,0,0,0,3501,0,0,0,0,0,0,0,0,
AE,AE,73181535,2022,67664,67664,67664,0,0,0,0,0,0,67664,0,0,0,0,0,0,0,0,
AE,AE,73181535,2024,83016,83016,83016,0,0,0,0,0,0,83016,0,0,0,0,0,0,0,0,
AE,AE,73181535,2025,63325,63325,63325,0,0,0,0,0,0,63325,0,0,0,0,0,0,0,0,
AE,AE,73181535,2026,2229,2229,2229,0,0,0,0,0,0,2229,0,0,0,0,0,0,0,0,
AE,AE,73181542,2023,54768,54768,54768,0,0,0,0,0,0,54768,0,0,0,0,0,0,0,0,
AE,AE,73181542,2024,1558,1558,1558,0,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,
AE,AE,73181542,2026,8623,8623,8623,0,0,0,0,0,0,8623,0,0,0,0,0,0,0,0,
AE,AE,73181548,2023,2071,2071,2071,0,0,0,0,0,0,2071,0,0,0,0,0,0,0,0,
AE,AE,73181548,2024,78559,78559,78559,0,0,0,0,0,0,78559,0,0,0,0,0,0,0,0,
AE,AE,73181548,2025,37077,37077,37077,0,0,0,0,0,0,37077,0,0,0,0,0,0,0,0,
AE,AE,73181548,2026,3973,3973,3973,0,0,0,0,0,0,3973,0,0,0,0,0,0,0,0,
AE,AE,73181552,2022,53951,53951,53951,0,0,0,0,0,0,53951,0,0,0,0,0,0,0,0,
AE,AE,73181558,2022,23240,23240,23240,0,0,0,0,0,0,23240,0,0,0,0,0,0,0,0,
AE,AE,73181558,2025,2773,2773,2773,0,0,0,0,0,0,2773,0,0,0,0,0,0,0,0,
AE,AE,73181558,2026,21280,21280,21280,0,0,0,0,0,0,21280,0,0,0,0,0,0,0,0,
AE,AE,73181562,2024,1667,1667,1667,0,0,0,0,0,0,1667,0,0,0,0,0,0,0,0,
AE,AE,73181562,2025,4883,4883,4883,0,0,0,0,0,0,4883,0,0,0,0,0,0,0,0,
AE,AE,73181568,2023,7166,7166,7166,0,0,0,0,0,0,7166,0,0,0,0,0,0,0,0,
AE,AE,73181568,2024,15476,15476,15476,0,0,0,0,0,0,15476,0,0,0,0,0,0,0,0,
AE,AE,73181568,2025,2975,2975,2975,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,
AE,AE,73181575,2023,3296,3296,3296,0,0,0,0,0,0,3296,0,0,0,0,0,0,0,0,
AE,AE,73181575,2025,919,919,919,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,
AE,AE,73181582,2022,4981,4981,4981,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,
AE,AE,73181582,2024,3685,3685,3685,0,0,0,0,0,0,3685,0,0,0,0,0,0,0,0,
AE,AE,73181588,2023,18460,18460,18460,0,0,0,0,0,0,18460,0,0,0,0,0,0,0,0,
AE,AE,73181588,2024,2679,2679,2679,0,0,0,0,0,0,2679,0,0,0,0,0,0,0,0,
AE,AE,73181588,2025,9821,9821,9821,0,0,0,0,0,0,9821,0,0,0,0,0,0,0,0,
AE,AE,73181595,2022,107688,107688,107688,0,0,0,0,0,0,107688,0,0,0,0,0,0,0,0,
AE,AE,73181595,2023,179298,179298,179298,0,0,0,0,0,0,179298,0,0,0,0,0,0,0,0,
AE,AE,73181595,2024,160814,160814,160814,0,0,0,0,0,0,160814,0,0,0,0,0,0,0,0,
AE,AE,73181595,2025,218475,218475,218475,0,0,0,0,0,0,218475,0,0,0,0,0,0,0,0,
AE,AE,73181595,2026,237165,237165,237165,0,0,0,0,0,0,237165,0,0,0,0,0,0,0,0,
AE,AE,73181639,2023,16694,16694,16694,0,0,0,0,0,0,16694,0,0,0,0,0,0,0,0,
AE,AE,73181639,2024,54906,54906,54906,0,0,0,0,0,0,54906,0,0,0,0,0,0,0,0,
AE,AE,73181639,2025,10484,10484,10484,0,0,0,0,0,0,10484,0,0,0,0,0,0,0,0,
AE,AE,73181699,2023,4632,4632,4632,0,0,0,0,0,0,4632,0,0,0,0,0,0,0,0,
AE,AE,73181699,2024,9733,9733,9733,0,0,0,0,0,0,9733,0,0,0,0,0,0,0,0,
AE,AE,73181699,2025,6807,6807,6807,0,0,0,0,0,0,6807,0,0,0,0,0,0,0,0,
AE,AE,73181699,2026,119800,119800,119800,0,0,0,0,0,0,119800,0,0,0,0,0,0,0,0,
AE,AE,73181900,2022,53809,53809,53809,0,0,0,0,0,0,53809,0,0,0,0,0,0,0,0,
AE,AE,73181900,2023,6605,6605,6605,0,0,0,0,0,0,6605,0,0,0,0,0,0,0,0,
AE,AE,73181900,2024,8819,8819,8819,0,0,0,0,0,0,8819,0,0,0,0,0,0,0,0,
AE,AE,73181900,2025,2196,2196,2196,0,0,0,0,0,0,2196,0,0,0,0,0,0,0,0,
AE,AE,73182100,2025,1371,1371,1371,0,0,0,0,0,0,1371,0,0,0,0,0,0,0,0,
AE,AE,73182200,2023,30455,30455,30455,0,0,0,0,0,0,30455,0,0,0,0,0,0,0,0,
AE,AE,73182200,2025,14897,14897,14897,0,0,0,0,0,0,14897,0,0,0,0,0,0,0,0,
AE,AE,73182900,2022,21580,21580,21580,0,0,0,0,0,0,21580,0,0,0,0,0,0,0,0,
AE,AE,73182900,2023,26262,26262,26262,0,0,0,0,0,0,26262,0,0,0,0,0,0,0,0,
AE,AE,73182900,2024,4416,4416,4416,0,0,0,0,0,0,4416,0,0,0,0,0,0,0,0,
AE,AE,73182900,2025,10435,10435,10435,0,0,0,0,0,0,10435,0,0,0,0,0,0,0,0,
AE,AE,73182900,2026,19013,19013,19013,0,0,0,0,0,0,19013,0,0,0,0,0,0,0,0,
AE,AE,73194000,2025,1177,1177,1177,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,
AE,AE,73201011,2024,29118,29118,29118,0,0,0,0,0,0,29118,0,0,0,0,0,0,0,0,
AE,AE,73209090,2022,2350,2350,2350,0,0,0,0,0,0,2350,0,0,0,0,0,0,0,0,
AE,AE,73211110,2022,4139,4139,4139,0,0,0,0,0,0,0,4139,0,0,0,0,0,0,0,
AE,AE,73211190,2022,5545,5545,5545,0,0,0,0,0,0,0,5545,0,0,0,0,0,0,0,
AE,AE,73211190,2023,9975,9975,9975,0,0,0,0,0,0,0,9975,0,0,0,0,0,0,0,
AE,AE,73211200,2024,1067,1067,1067,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,
AE,AE,73211900,2022,23074,23074,23074,0,0,0,0,0,0,0,23074,0,0,0,0,0,0,0,
AE,AE,73218100,2022,3970,3970,3970,0,0,0,0,0,0,0,3970,0,0,0,0,0,0,0,
AE,AE,73218900,2023,905,905,905,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,
AE,AE,73218900,2025,963,963,963,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,
AE,AE,73219000,2025,1741,1741,1741,0,0,0,0,0,0,0,1741,0,0,0,0,0,0,0,
AE,AE,73221900,2023,1597,1597,1597,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,
AE,AE,73229000,2025,1173,1173,1173,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,
AE,AE,73231000,2022,20071,20071,20071,0,0,0,0,0,0,20071,0,0,0,0,0,0,0,0,
AE,AE,73231000,2023,35184,35184,35184,0,0,0,0,0,0,35184,0,0,0,0,0,0,0,0,
AE,AE,73231000,2024,19840,19840,19840,0,0,0,0,0,0,19840,0,0,0,0,0,0,0,0,
AE,AE,73231000,2025,25564,25564,25564,0,0,0,0,0,0,25564,0,0,0,0,0,0,0,0,
AE,AE,73231000,2026,12515,12515,12515,0,0,0,0,0,0,12515,0,0,0,0,0,0,0,0,
AE,AE,73239100,2023,1201,1201,1201,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,0,
AE,AE,73239200,2023,1123,1123,1123,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,
AE,AE,73239200,2025,16163,16163,16163,0,0,0,0,0,0,16163,0,0,0,0,0,0,0,0,
AE,AE,73239300,2022,5460,5460,5460,0,0,0,0,0,0,5460,0,0,0,0,0,0,0,0,
AE,AE,73239300,2023,51943,51943,51943,0,0,0,0,0,0,47196,4747,0,0,0,0,0,0,0,
AE,AE,73239300,2024,39042,39042,39042,0,0,0,0,0,0,39042,0,0,0,0,0,0,0,0,
AE,AE,73239300,2025,3637,3637,3637,0,0,0,0,0,0,3637,0,0,0,0,0,0,0,0,
AE,AE,73239300,2026,7799,7799,7799,0,0,0,0,0,0,7799,0,0,0,0,0,0,0,0,
AE,AE,73239400,2024,5974,5974,5974,0,0,0,0,0,0,5974,0,0,0,0,0,0,0,0,
AE,AE,73239400,2025,13171,13171,13171,0,0,0,0,0,0,13171,0,0,0,0,0,0,0,0,
AE,AE,73239900,2022,21108,21108,21108,0,0,0,0,0,0,21108,0,0,0,0,0,0,0,0,
AE,AE,73239900,2023,3244,3244,3244,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,
AE,AE,73239900,2024,30757,30757,30757,0,0,0,0,0,0,30757,0,0,0,0,0,0,0,0,
AE,AE,73239900,2025,8529,8529,8529,0,0,0,0,0,0,8529,0,0,0,0,0,0,0,0,
AE,AE,73241000,2022,13698,13698,13698,0,0,0,0,0,0,13698,0,0,0,0,0,0,0,0,
AE,AE,73241000,2023,96453,96453,96453,0,0,0,0,0,0,96453,0,0,0,0,0,0,0,0,
AE,AE,73241000,2024,32695,32695,32695,0,0,0,0,0,0,32695,0,0,0,0,0,0,0,0,
AE,AE,73241000,2025,19487,19487,19487,0,0,0,0,0,0,19487,0,0,0,0,0,0,0,0,
AE,AE,73241000,2026,2354,2354,2354,0,0,0,0,0,0,2354,0,0,0,0,0,0,0,0,
AE,AE,73249000,2022,51745,51745,51745,0,0,0,0,0,0,51745,0,0,0,0,0,0,0,0,
AE,AE,73249000,2023,124842,124842,124842,0,0,0,0,0,0,124842,0,0,0,0,0,0,0,0,
AE,AE,73249000,2024,220769,220769,220769,0,0,0,0,0,0,220769,0,0,0,0,0,0,0,0,
AE,AE,73249000,2025,291884,291884,291884,0,0,0,0,0,0,291884,0,0,0,0,0,0,0,0,
AE,AE,73249000,2026,51282,51282,51282,0,0,0,0,0,0,51282,0,0,0,0,0,0,0,0,
AE,AE,73251000,2022,29792,29792,29792,0,0,0,0,0,0,29792,0,0,0,0,0,0,0,0,
AE,AE,73251000,2023,207151,207151,207151,0,0,0,0,0,0,207151,0,0,0,0,0,0,0,0,
AE,AE,73251000,2024,379399,379399,379399,0,0,0,0,0,0,379399,0,0,0,0,0,0,0,0,
AE,AE,73251000,2025,231110,231110,231110,0,0,0,0,0,0,231110,0,0,0,0,0,0,0,0,
AE,AE,73251000,2026,80080,80080,80080,0,0,0,0,0,0,80080,0,0,0,0,0,0,0,0,
AE,AE,73259910,2022,161803,161803,161803,0,0,0,0,0,0,161803,0,0,0,0,0,0,0,0,
AE,AE,73259910,2023,121437,121437,121437,0,0,0,0,0,0,121437,0,0,0,0,0,0,0,0,
AE,AE,73259910,2024,281464,281464,281464,0,0,0,0,0,0,281464,0,0,0,0,0,0,0,0,
AE,AE,73259910,2025,645646,645646,645646,0,0,0,0,0,0,645646,0,0,0,0,0,0,0,0,
AE,AE,73259910,2026,155509,155509,155509,0,0,0,0,0,0,155509,0,0,0,0,0,0,0,0,
AE,AE,73259990,2022,106941,106941,106941,0,0,0,0,0,0,106941,0,0,0,0,0,0,0,0,
AE,AE,73259990,2023,67510,67510,67510,0,0,0,0,0,0,67510,0,0,0,0,0,0,0,0,
AE,AE,73259990,2024,169048,149904,149904,0,0,0,0,0,0,149904,0,0,0,0,0,0,0,0,
AE,AE,73259990,2025,221497,221497,221497,0,0,0,0,0,0,221497,0,0,0,0,0,0,0,0,
AE,AE,73259990,2026,211558,211558,211558,0,0,0,0,0,0,211558,0,0,0,0,0,0,0,0,
AE,AE,73261990,2025,31372,31372,31372,0,0,0,0,0,0,0,31372,0,0,0,0,0,0,0,
AE,AE,73262000,2022,299002,299002,299002,0,0,0,0,0,0,0,299002,0,0,0,0,0,0,0,
AE,AE,73262000,2023,20640,20640,20640,0,0,0,0,0,0,0,20640,0,0,0,0,0,0,0,
AE,AE,73262000,2024,4749,4749,4749,0,0,0,0,0,0,0,4749,0,0,0,0,0,0,0,
AE,AE,73262000,2025,1841,1841,1841,0,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,
AE,AE,73269050,2024,128693,128693,128693,0,0,0,0,0,0,0,128693,0,0,0,0,0,0,0,
AE,AE,73269060,2022,2482,2482,2482,0,0,0,0,0,0,0,2482,0,0,0,0,0,0,0,
AE,AE,73269060,2023,1931,1931,1931,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,
AE,AE,73269060,2024,6914,6914,6914,0,0,0,0,0,0,0,6914,0,0,0,0,0,0,0,
AE,AE,73269092,2022,1165,1165,1165,0,0,0,0,0,0,0,1165,0,0,0,0,0,0,0,
AE,AE,73269092,2023,1374,1374,1374,0,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,
AE,AE,73269092,2025,1689,1689,1689,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,
AE,AE,73269094,2023,7742,7742,7742,0,0,0,0,0,0,0,7742,0,0,0,0,0,0,0,
AE,AE,73269096,2023,8969,8969,8969,0,0,0,0,0,0,0,8969,0,0,0,0,0,0,0,
AE,AE,73269098,2022,500750,474011,474011,0,0,0,0,0,0,0,474011,0,0,0,0,0,0,0,
AE,AE,73269098,2023,423211,415499,415499,0,0,0,0,0,0,0,415499,0,0,0,0,0,0,0,
AE,AE,73269098,2024,1143778,1141678,1141678,0,0,0,0,0,0,0,1141678,0,0,0,0,0,0,0,
AE,AE,73269098,2025,1206443,1174856,1174856,0,0,0,0,0,0,0,1174856,0,0,0,0,0,0,0,
AE,AE,73269098,2026,459391,459391,459391,0,0,0,0,0,0,0,459391,0,0,0,0,0,0,0,
AE,AE,74031900,2024,47095,47095,47095,0,0,0,0,0,0,47095,0,0,0,0,0,0,0,0,
AE,AE,74031900,2025,124338,124338,124338,0,0,0,0,0,0,124338,0,0,0,0,0,0,0,0,
AE,AE,74040010,2023,34280,34280,34280,0,0,0,0,0,0,34280,0,0,0,0,0,0,0,0,
AE,AE,74040010,2024,19053,19053,19053,0,0,0,0,0,0,19053,0,0,0,0,0,0,0,0,
AE,AE,74071000,2023,4630,4630,4630,0,0,0,0,0,0,4630,0,0,0,0,0,0,0,0,
AE,AE,74071000,2024,123689,123689,123689,0,0,0,0,0,0,123689,0,0,0,0,0,0,0,0,
AE,AE,74071000,2025,220428,220428,220428,0,0,0,0,0,0,220428,0,0,0,0,0,0,0,0,
AE,AE,74072900,2025,1100,1100,1100,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,
AE,AE,74081100,2024,56101,56101,56101,0,0,0,0,0,0,0,56101,0,0,0,0,0,0,0,
AE,AE,74091100,2025,484193,484193,484193,0,0,0,0,0,0,484193,0,0,0,0,0,0,0,0,
AE,AE,74091100,2026,2680720,2680720,2680720,0,0,0,0,0,0,2680720,0,0,0,0,0,0,0,0,
AE,AE,74092100,2022,906,906,906,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,
AE,AE,74092100,2023,2289,2289,2289,0,0,0,0,0,0,2289,0,0,0,0,0,0,0,0,
AE,AE,74092100,2024,291442,291442,291442,0,0,0,0,0,0,291442,0,0,0,0,0,0,0,0,
AE,AE,74092900,2024,1407,1407,1407,0,0,0,0,0,0,1407,0,0,0,0,0,0,0,0,
AE,AE,74111010,2023,4529,4529,4529,0,0,0,0,0,0,0,4529,0,0,0,0,0,0,0,
AE,AE,74112200,2023,1186,1186,1186,0,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,
AE,AE,74112900,2022,890,890,890,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,
AE,AE,74121000,2022,1150883,1150883,1150883,0,0,0,0,0,0,1150883,0,0,0,0,0,0,0,0,
AE,AE,74121000,2023,626500,626500,626500,0,0,0,0,0,0,626500,0,0,0,0,0,0,0,0,
AE,AE,74121000,2024,605724,605724,605724,0,0,0,0,0,0,605724,0,0,0,0,0,0,0,0,
AE,AE,74121000,2025,361167,361167,361167,0,0,0,0,0,0,361167,0,0,0,0,0,0,0,0,
AE,AE,74121000,2026,66004,66004,66004,0,0,0,0,0,0,66004,0,0,0,0,0,0,0,0,
AE,AE,74122000,2022,349827,349827,349827,0,0,0,0,0,0,349827,0,0,0,0,0,0,0,0,
AE,AE,74122000,2023,201318,201318,201318,0,0,0,0,0,0,201318,0,0,0,0,0,0,0,0,
AE,AE,74122000,2024,268496,268496,268496,0,0,0,0,0,0,268496,0,0,0,0,0,0,0,0,
AE,AE,74122000,2025,161023,161023,161023,0,0,0,0,0,0,161023,0,0,0,0,0,0,0,0,
AE,AE,74122000,2026,33187,33187,33187,0,0,0,0,0,0,33187,0,0,0,0,0,0,0,0,
AE,AE,74152900,2023,10194,10194,10194,0,0,0,0,0,0,10194,0,0,0,0,0,0,0,0,
AE,AE,74152900,2024,2474,2474,2474,0,0,0,0,0,0,2474,0,0,0,0,0,0,0,0,
AE,AE,74153300,2022,36493,36493,36493,0,0,0,0,0,0,36493,0,0,0,0,0,0,0,0,
AE,AE,74153300,2023,23205,23205,23205,0,0,0,0,0,0,23205,0,0,0,0,0,0,0,0,
AE,AE,74153300,2024,30972,30972,30972,0,0,0,0,0,0,30972,0,0,0,0,0,0,0,0,
AE,AE,74153300,2025,26122,26122,26122,0,0,0,0,0,0,26122,0,0,0,0,0,0,0,0,
AE,AE,74153300,2026,5300,5300,5300,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,
AE,AE,74153900,2023,2123,2123,2123,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,
AE,AE,74181010,2022,15000,15000,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,
AE,AE,74181010,2023,2906,2906,2906,0,0,0,0,0,0,2906,0,0,0,0,0,0,0,0,
AE,AE,74181010,2024,2200,2200,2200,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,
AE,AE,74181010,2026,1265,1265,1265,0,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,
AE,AE,74181090,2023,1315,1315,1315,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,
AE,AE,74181090,2025,17862,17862,17862,0,0,0,0,0,0,17862,0,0,0,0,0,0,0,0,
AE,AE,74182000,2025,34608,34608,34608,0,0,0,0,0,0,34608,0,0,0,0,0,0,0,0,
AE,AE,74198090,2022,20368,20368,20368,0,0,0,0,0,0,20368,0,0,0,0,0,0,0,0,
AE,AE,74198090,2023,11091,11091,11091,0,0,0,0,0,0,11091,0,0,0,0,0,0,0,0,
AE,AE,74198090,2024,12138,12138,12138,0,0,0,0,0,0,12138,0,0,0,0,0,0,0,0,
AE,AE,74198090,2025,23188,23188,23188,0,0,0,0,0,0,23188,0,0,0,0,0,0,0,0,
AE,AE,74198090,2026,4397,4397,4397,0,0,0,0,0,0,4397,0,0,0,0,0,0,0,0,
AE,AE,75030010,2026,15641,15641,15641,0,0,0,0,0,0,15641,0,0,0,0,0,0,0,0,
AE,AE,75030090,2022,3372837,3372837,3372837,0,0,0,0,0,0,3372837,0,0,0,0,0,0,0,0,
AE,AE,75030090,2023,1099195,1099195,1099195,0,0,0,0,0,0,1099195,0,0,0,0,0,0,0,0,
AE,AE,75030090,2024,1096292,1096292,1096292,0,0,0,0,0,0,1096292,0,0,0,0,0,0,0,0,
AE,AE,75030090,2025,2470529,2470529,2470529,0,0,0,0,0,0,2470529,0,0,0,0,0,0,0,0,
AE,AE,75030090,2026,422557,422557,422557,0,0,0,0,0,0,422557,0,0,0,0,0,0,0,0,
AE,AE,75051200,2025,6754,6754,6754,0,0,0,0,0,0,0,6754,0,0,0,0,0,0,0,
AE,AE,75071200,2024,34610,34610,34610,0,0,0,0,0,0,34610,0,0,0,0,0,0,0,0,
AE,AE,75071200,2025,11918,11918,11918,0,0,0,0,0,0,11918,0,0,0,0,0,0,0,0,
AE,AE,75072000,2023,1300599,1300599,1300599,0,0,0,0,0,0,1300599,0,0,0,0,0,0,0,0,
AE,AE,75072000,2024,1974556,1974556,1974556,0,0,0,0,0,0,1974556,0,0,0,0,0,0,0,0,
