partner_iso,partner_name,agreement,year,hs2,hs2_description,hs_section,hs_section_description,agri_flag,total_exports,total_exports_excl_special_processing,mfn_zero_exports,mfn_non_zero_exports,fta_zero_exports,fta_non_zero_exports,special_processing_exports,unknown_exports,pref_eligible_exports,pref_usage_exports,pur_percent,tariff_free_percent
XK,Kosovo,Kosovo,2024,29,Organic chemicals,6,Chemical products,Non-AGRI,37303,37303,0,36943,360,0,0,0,37303,360,1,1
XK,Kosovo,Kosovo,2024,30,Pharmaceutical products,6,Chemical products,Non-AGRI,2327604,2327604,2327604,0,0,0,0,0,0,0,NA,100
XK,Kosovo,Kosovo,2024,31,Fertilizers,6,Chemical products,Non-AGRI,27065,27065,27065,0,0,0,0,0,0,0,NA,100
XK,Kosovo,Kosovo,2024,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical products,Non-AGRI,103575,103575,39253,51833,12489,0,0,0,64322,12489,19.4,50
XK,Kosovo,Kosovo,2024,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,2743403,2743403,0,2526444,216959,0,0,0,2743403,216959,7.9,7.9
XK,Kosovo,Kosovo,2024,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical products,Non-AGRI,274533,274533,4042,120333,150157,0,0,0,270491,150157,55.5,56.2
XK,Kosovo,Kosovo,2024,35,Albuminoidal substances; modified starches; glues; enzymes,6,Chemical products,Non-AGRI,19441,19441,0,19441,0,0,0,0,19441,0,0,0
XK,Kosovo,Kosovo,2024,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,485476,485476,276839,207407,1229,0,0,0,208636,1229,0.6,57.3
XK,Kosovo,Kosovo,2024,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,403799,403799,47154,177164,179482,0,0,0,356645,179482,50.3,56.1
XK,Kosovo,Kosovo,2024,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,176893,176893,26843,145630,4420,0,0,0,150050,4420,2.9,17.7
XK,Kosovo,Kosovo,2024,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,12048,12048,0,11730,317,0,0,0,12048,317,2.6,2.6
XK,Kosovo,Kosovo,2024,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,20068,20068,0,20027,41,0,0,0,20068,41,0.2,0.2
XK,Kosovo,Kosovo,2024,45,Cork and articles of cork,9,Wood & wood products,Non-AGRI,42,42,0,42,0,0,0,0,42,0,0,0
XK,Kosovo,Kosovo,2024,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,38144,38144,11679,26455,9,0,0,0,26465,9,0,30.6
XK,Kosovo,Kosovo,2024,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,571495,571495,543942,15743,11810,0,0,0,27553,11810,42.9,97.2
XK,Kosovo,Kosovo,2024,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles & textile articles,Non-AGRI,1895,1895,0,1895,0,0,0,0,1895,0,0,0
XK,Kosovo,Kosovo,2024,52,Cotton,11,Textiles & textile articles,Non-AGRI,11,11,0,11,0,0,0,0,11,0,0,0
XK,Kosovo,Kosovo,2024,54,Man-made filaments; strip and the like of man-made textile materials,11,Textiles & textile articles,Non-AGRI,27,27,0,27,0,0,0,0,27,0,0,0
XK,Kosovo,Kosovo,2024,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11,Textiles & textile articles,Non-AGRI,42,42,0,42,0,0,0,0,42,0,0,0
XK,Kosovo,Kosovo,2024,57,Carpets and other textile floor coverings,11,Textiles & textile articles,Non-AGRI,3874,3874,0,1462,2411,0,0,0,3874,2411,62.2,62.2
XK,Kosovo,Kosovo,2024,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11,Textiles & textile articles,Non-AGRI,3351,3351,0,3351,0,0,0,0,3351,0,0,0
XK,Kosovo,Kosovo,2024,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",11,Textiles & textile articles,Non-AGRI,5339,5339,0,5339,0,0,0,0,5339,0,0,0
XK,Kosovo,Kosovo,2024,60,Fabrics; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,156,156,0,156,0,0,0,0,156,0,0,0
XK,Kosovo,Kosovo,2024,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,13693,13693,0,10464,3230,0,0,0,13693,3230,23.6,23.6
XK,Kosovo,Kosovo,2024,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,134732,134732,0,12679,122052,0,0,0,134732,122052,90.6,90.6
XK,Kosovo,Kosovo,2024,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles & textile articles,Non-AGRI,209935,209935,0,207857,2078,0,0,0,209935,2078,1,1
XK,Kosovo,Kosovo,2024,64,Footwear; gaiters and the like; parts of such articles,12,"Footwear, headgear",Non-AGRI,2715,2715,0,2715,0,0,0,0,2715,0,0,0
XK,Kosovo,Kosovo,2024,65,Headgear and parts thereof,12,"Footwear, headgear",Non-AGRI,2160,2160,0,2160,0,0,0,0,2160,0,0,0
XK,Kosovo,Kosovo,2024,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",12,"Footwear, headgear",Non-AGRI,315,315,0,315,0,0,0,0,315,0,0,0
XK,Kosovo,Kosovo,2024,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,"Footwear, headgear",Non-AGRI,822,822,0,822,0,0,0,0,822,0,0,0
XK,Kosovo,Kosovo,2024,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,73776,73776,0,73776,0,0,0,0,73776,0,0,0
XK,Kosovo,Kosovo,2024,69,Ceramic products,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,2399,2399,0,2399,0,0,0,0,2399,0,0,0
XK,Kosovo,Kosovo,2024,70,Glass and glassware,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,87070,87070,92,26418,60561,0,0,0,86978,60561,69.6,69.7
XK,Kosovo,Kosovo,2024,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14,"Pearls, (semi-)precious stones & metals",Non-AGRI,6330,6330,0,6330,0,0,0,0,6330,0,0,0
XK,Kosovo,Kosovo,2024,72,Iron and steel,15,Base metals & articles thereof,Non-AGRI,410255,410255,0,410255,0,0,0,0,410255,0,0,0
XK,Kosovo,Kosovo,2024,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,86979,86979,162,67007,19810,0,0,0,86817,19810,22.8,23
XK,Kosovo,Kosovo,2024,74,Copper and articles thereof,15,Base metals & articles thereof,Non-AGRI,1656,1656,0,1612,45,0,0,0,1656,45,2.7,2.7
XK,Kosovo,Kosovo,2024,76,Aluminium and articles thereof,15,Base metals & articles thereof,Non-AGRI,234793,234793,232142,2619,31,0,0,0,2651,31,1.2,98.9
XK,Kosovo,Kosovo,2024,79,Zinc and articles thereof,15,Base metals & articles thereof,Non-AGRI,101,101,0,43,58,0,0,0,101,58,57.3,57.3
XK,Kosovo,Kosovo,2024,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15,Base metals & articles thereof,Non-AGRI,17341,17341,0,17220,122,0,0,0,17341,122,0.7,0.7
XK,Kosovo,Kosovo,2024,83,Metal; miscellaneous products of base metal,15,Base metals & articles thereof,Non-AGRI,12997,12997,954,11419,624,0,0,0,12043,624,5.2,12.1
XK,Kosovo,Kosovo,2024,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,2219298,2219298,1591443,477070,150785,0,0,0,627855,150785,24,78.5
XK,Kosovo,Kosovo,2024,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,723658,723658,169622,360208,193827,0,0,0,554035,193827,35,50.2
XK,Kosovo,Kosovo,2024,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",17,Transportation equipment,Non-AGRI,4233,4233,4233,0,0,0,0,0,0,0,NA,100
XK,Kosovo,Kosovo,2024,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,16502637,16502637,256312,15425679,820646,0,0,0,16246325,820646,5.1,6.5
XK,Kosovo,Kosovo,2024,88,"Aircraft, spacecraft, and parts thereof",17,Transportation equipment,Non-AGRI,14365,14365,0,14365,0,0,0,0,14365,0,0,0
XK,Kosovo,Kosovo,2024,89,"Ships, boats and floating structures",17,Transportation equipment,Non-AGRI,296,296,0,296,0,0,0,0,296,0,0,0
XK,Kosovo,Kosovo,2024,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,597521,597521,436494,154827,6200,0,0,0,161027,6200,3.9,74.1
XK,Kosovo,Kosovo,2024,91,Clocks and watches and parts thereof,18,"Instruments - measuring, musical",Non-AGRI,84,84,0,84,0,0,0,0,84,0,0,0
XK,Kosovo,Kosovo,2024,92,Musical instruments; parts and accessories of such articles,18,"Instruments - measuring, musical",Non-AGRI,247,247,0,247,0,0,0,0,247,0,0,0
XK,Kosovo,Kosovo,2024,93,Arms and ammunition; parts and accessories thereof,19,Arms & ammunition,Non-AGRI,741,741,0,741,0,0,0,0,741,0,0,0
XK,Kosovo,Kosovo,2024,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,327169,327169,43858,126264,157047,0,0,0,283311,157047,55.4,61.4
XK,Kosovo,Kosovo,2024,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,112383,112383,0,107362,5021,0,0,0,112383,5021,4.5,4.5
XK,Kosovo,Kosovo,2024,96,Miscellaneous manufactured articles,20,Miscellaneous manufactures,Non-AGRI,51566,51566,0,51566,0,0,0,0,51566,0,0,0
XK,Kosovo,Kosovo,2024,97,Works of art; collectors' pieces and antiques,21,Works of art,Non-AGRI,13999,13999,0,13999,0,0,0,0,13999,0,0,0
XS,Serbia,Serbia,2024,01,Animals; live,1,Animals & animal products,AGRI,46642,46642,0,16007,30635,0,0,0,46642,30635,65.7,65.7
XS,Serbia,Serbia,2024,02,Meat and edible meat offal,1,Animals & animal products,AGRI,219,219,0,219,0,0,0,0,219,0,0,0
XS,Serbia,Serbia,2024,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,Animals & animal products,AGRI,1778985,1778985,0,211376,1567609,0,0,0,1778985,1567609,88.1,88.1
XS,Serbia,Serbia,2024,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,Animals & animal products,AGRI,32410,32410,0,32410,0,0,0,0,32410,0,0,0
XS,Serbia,Serbia,2024,05,Animal originated products; not elsewhere specified or included,1,Animals & animal products,AGRI,3664,3664,0,3664,0,0,0,0,3664,0,0,0
XS,Serbia,Serbia,2024,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable products,AGRI,1120,1120,0,1120,0,0,0,0,1120,0,0,0
XS,Serbia,Serbia,2024,07,Vegetables and certain roots and tubers; edible,2,Vegetable products,AGRI,1484160,1484160,0,15889,1468271,0,0,0,1484160,1468271,98.9,98.9
XS,Serbia,Serbia,2024,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable products,AGRI,1026,1026,0,1026,0,0,0,0,1026,0,0,0
XS,Serbia,Serbia,2024,09,"Coffee, tea, mate and spices",2,Vegetable products,AGRI,448292,448292,0,212605,235687,0,0,0,448292,235687,52.6,52.6
XS,Serbia,Serbia,2024,10,Cereals,2,Vegetable products,AGRI,12,12,0,12,0,0,0,0,12,0,0,0
XS,Serbia,Serbia,2024,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable products,AGRI,94517,94517,0,11000,83517,0,0,0,94517,83517,88.4,88.4
XS,Serbia,Serbia,2024,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable products,AGRI,30520,30520,0,25786,4734,0,0,0,30520,4734,15.5,15.5
XS,Serbia,Serbia,2024,13,"Lac; gums, resins and other vegetable saps and extracts",2,Vegetable products,AGRI,90208,90208,0,33756,56451,0,0,0,90208,56451,62.6,62.6
XS,Serbia,Serbia,2024,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",3,Fats and oil,AGRI,328789,2281,0,1914,367,0,326508,0,2279,367,16.1,16.1
XS,Serbia,Serbia,2024,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",4,Prepared food and beverages,AGRI,518,518,0,518,0,0,0,0,518,0,0,0
XS,Serbia,Serbia,2024,17,Sugars and sugar confectionery,4,Prepared food and beverages,AGRI,192865,192865,0,79295,108208,5362,0,0,180838,113570,62.8,56.1
XS,Serbia,Serbia,2024,18,Cocoa and cocoa preparations,4,Prepared food and beverages,AGRI,771141,771141,0,55718,715423,0,0,0,771141,715423,92.8,92.8
XS,Serbia,Serbia,2024,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Prepared food and beverages,AGRI,482141,482141,0,122382,359759,0,0,0,482141,359759,74.6,74.6
XS,Serbia,Serbia,2024,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Prepared food and beverages,AGRI,38420,38420,0,13036,25384,0,0,0,38420,25384,66.1,66.1
XS,Serbia,Serbia,2024,21,Miscellaneous edible preparations,4,Prepared food and beverages,AGRI,8586754,8585622,0,2482331,6101679,1612,1132,0,8585622,6103290,71.1,71.1
XS,Serbia,Serbia,2024,22,"Beverages, spirits and vinegar",4,Prepared food and beverages,AGRI,11203725,11203725,0,948727,10248143,6855,0,0,11203725,10254998,91.5,91.5
XS,Serbia,Serbia,2024,23,"Food industries, residues and wastes thereof; prepared animal fodder",4,Prepared food and beverages,AGRI,580362,580361,0,83253,497108,0,1,0,580361,497108,85.7,85.7
XS,Serbia,Serbia,2024,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",4,Prepared food and beverages,AGRI,92178,92178,0,74800,17379,0,0,0,92178,17379,18.9,18.9
XS,Serbia,Serbia,2024,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5,Mineral products,Non-AGRI,584342,584329,0,150149,434180,0,12,0,584329,434180,74.3,74.3
XS,Serbia,Serbia,2024,26,"Ores, slag and ash",5,Mineral products,Non-AGRI,182969,182969,0,170,182799,0,0,0,182969,182799,99.9,99.9
XS,Serbia,Serbia,2024,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5,Mineral products,Non-AGRI,3571289,3571289,0,1014961,2556328,0,0,0,3571289,2556328,71.6,71.6
XS,Serbia,Serbia,2024,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",6,Chemical products,Non-AGRI,404785,404785,0,296402,108382,0,0,0,404785,108382,26.8,26.8
XS,Serbia,Serbia,2024,29,Organic chemicals,6,Chemical products,Non-AGRI,2856414,2855047,164,2223835,631049,0,1367,0,2854883,631049,22.1,22.1
XS,Serbia,Serbia,2024,30,Pharmaceutical products,6,Chemical products,Non-AGRI,39151706,38908624,4017557,30679245,4211822,0,243082,0,34891067,4211822,12.1,21.2
XS,Serbia,Serbia,2024,31,Fertilizers,6,Chemical products,Non-AGRI,313052,313052,0,87264,225788,0,0,0,313052,225788,72.1,72.1
XS,Serbia,Serbia,2024,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical products,Non-AGRI,10684330,10682222,0,3408201,7274020,0,2108,0,10682222,7274020,68.1,68.1
XS,Serbia,Serbia,2024,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,11780523,11780337,0,7393626,4386712,0,186,0,11780337,4386712,37.2,37.2
XS,Serbia,Serbia,2024,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical products,Non-AGRI,3290641,2808387,270,1622424,1185693,0,482254,0,2808118,1185693,42.2,42.2
XS,Serbia,Serbia,2024,35,Albuminoidal substances; modified starches; glues; enzymes,6,Chemical products,Non-AGRI,491113,466130,2026,443524,20579,0,24983,0,464104,20579,4.4,4.8
XS,Serbia,Serbia,2024,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6,Chemical products,Non-AGRI,5149,5149,0,2714,2435,0,0,0,5149,2435,47.3,47.3
XS,Serbia,Serbia,2024,37,Photographic or cinematographic goods,6,Chemical products,Non-AGRI,114327,114327,0,30452,83876,0,0,0,114327,83876,73.4,73.4
XS,Serbia,Serbia,2024,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,14468324,13947145,0,11696669,2250475,0,521179,0,13947145,2250475,16.1,16.1
XS,Serbia,Serbia,2024,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,15204420,12969867,135040,6105855,6728973,0,2234553,0,12834827,6728973,52.4,52.9
XS,Serbia,Serbia,2024,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,9386191,8780904,0,7140002,1640902,0,605287,0,8780904,1640902,18.7,18.7
XS,Serbia,Serbia,2024,41,Raw hides and skins (other than furskins) and leather,8,Leather & hides,Non-AGRI,82036,609,0,267,341,0,81427,0,609,341,56.1,56.1
XS,Serbia,Serbia,2024,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,102312,102289,0,59976,42313,0,23,0,102289,42313,41.4,41.4
XS,Serbia,Serbia,2024,43,Furskins and artificial fur; manufactures thereof,8,Leather & hides,Non-AGRI,224,224,0,224,0,0,0,0,224,0,0,0
XS,Serbia,Serbia,2024,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,29590,26986,0,16439,10547,0,2604,0,26986,10547,39.1,39.1
XS,Serbia,Serbia,2024,45,Cork and articles of cork,9,Wood & wood products,Non-AGRI,5485,5485,0,5236,250,0,0,0,5485,250,4.6,4.6
XS,Serbia,Serbia,2024,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,10,"Paper, printed products",Non-AGRI,1716,1716,0,1716,0,0,0,0,1716,0,0,0
XS,Serbia,Serbia,2024,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,1971056,1841850,6889,1575579,259382,0,129206,0,1834962,259382,14.1,14.5
XS,Serbia,Serbia,2024,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,2588748,580147,0,289383,290763,0,2008601,0,580147,290763,50.1,50.1
